price day ahead;price actual
29.15;37.47
34.97;43.25
38;45.88
47.51;53.81
48.72;55.08
48.85;54.67
48.69;55.12
48.49;55.09
48.49;55.15
48.69;55.36
48.49;55.11
48.49;54.71
48.51;54.96
48.69;55.2
49.31;56.78
52.14;64.67
56.97;66.7
55.85;66.07
52.46;59.01
50.73;57.31
53.19;58.92
52.15;57.78
51.16;56.66
51.09;57.07
51.09;56.85
52.13;58.07
53.19;58.65
54.44;59.82
54.78;61.87
55.31;62.49
54.78;62.08
54;61.24
53.19;59.59
52.69;58.68
51.95;57.88
50.95;57.09
50.28;54.52
50.23;56.6
50.23;57.09
51.5;60.31
52.15;61.9
50.9;60.23
48.49;54.31
48.12;53.84
40;47.33
35;43.1
33;41
32.4;40.87
31.7;40.41
31.44;40.13
32.4;41.45
33;41.91
34.95;42.76
37.1;43.87
45;50.67
44.01;49.48
41.63;48.24
44.01;50.39
41.4;48.48
37;44.71
37.1;44.4
37.1;44.16
46.32;53.32
49.51;56.34
51.16;59.46
50.73;59.01
48.82;54.43
48.47;54.17
43.6;50.65
36.1;44.47
33.75;42.73
33;42.19
32.75;42.26
33;42.96
33;43.25
33.5;44.32
33.93;43.55
35.33;44.41
35.6;44.04
35.39;43.83
34.62;44.1
34;43.27
32.5;40.82
29.49;38.55
27.25;36.33
31.07;41.1
35.82;45.49
40.07;47.96
44.2;50.42
42.6;49.59
42.1;48.65
35.93;43.33
32.9;40.39
31.9;39.4
31.9;40.68
32.2;40.32
33.5;41.59
39.31;47.17
48;54.39
49.62;55.99
50.2;56.44
49.62;56.19
48.49;55.88
48.48;55.77
48.2;55.69
48.01;55.51
46.11;53.09
44.97;52.1
45.43;52.45
47.23;54.84
49.51;57.65
55.21;64.5
56.8;66
52.19;59.83
49.51;56.43
49.31;54.68
46.88;52.37
43.79;49.29
42.28;47.89
42.5;48.23
44.95;50.92
48.47;54.32
49.47;54.7
50.51;56.29
51.01;56.57
50.49;56.57
49.69;56.54
49.56;56.27
49.38;56.49
48.49;55.53
48.25;54.45
47.9;54.08
47.15;53.44
47.12;54.79
49.5;58.36
52.15;61.96
52.69;60.82
50.37;57.38
50.31;55.97
50.63;55.86
49;54.41
46.88;52.42
45.07;50.64
44.95;50.33
45.62;50.91
48.49;53.91
50;55.13
50.69;56.36
51.02;56.71
49.89;56.19
48.47;55.33
48.49;55.4
48.44;55.79
47.12;54.64
46.62;53.75
45.52;52.18
46;52.76
47;54.99
49.09;58.01
53.01;62.21
53.39;61.29
50.53;57.78
49.69;55.49
49.69;55.31
48.01;53.93
45.52;51.74
45.58;51.6
44.1;50.28
46.47;52.45
48.13;54.05
49.69;55.29
50.96;57.1
51.53;57.64
50.69;57.2
47;54.66
46.5;54.25
44.01;51.89
42.45;51.2
39.6;47.89
38.6;46.65
36.72;45.14
39.06;49.15
41.5;51.65
46.5;55.68
48.26;56.72
46.49;55.57
44.01;52.52
43.19;49.95
40.09;47.22
39.18;45.97
39.23;45.65
40;46.29
43.09;48.96
46.56;52.34
49.69;55.39
50.96;57.23
52.07;58.26
51;58.24
48.38;56.44
45.32;52.89
43.09;51.35
38.87;47.78
31.2;40.57
28.66;38.98
30.43;40
34.67;43.55
38.98;50.77
43.19;53.76
46.11;53.73
43.19;52.28
39.41;48.01
62.69;41.48
56.04;37.49
54.1;37.51
52;35.03
51.36;34.15
53.02;35.5
62.4;37.46
72.32;39.87
73.01;42.43
73;43.27
72.85;41.2
72.51;39.69
71.72;39.63
71.59;38.1
69;36.1
67.13;34.38
68.26;33.88
72.15;35.42
73.33;42.07
73.69;48.53
72.48;47.97
69.34;49.91
64.98;46.88
61.95;45.59
38.11;51.52
34.96;49.23
34.01;44.14
31.93;44.35
31.89;43.32
32.09;42.95
33.82;42.43
37.04;43.21
40.63;43.95
49.58;48.99
51.97;46.83
50;41.91
50;38.55
49.12;38.3
47.22;38.75
45.22;33.9
44.22;32.44
45.11;34.8
52.62;39.92
61.23;48.14
55.49;50.06
50;57.51
50;53.27
45.7;48.87
31.6;56.75
30.25;51.36
24.49;45.74
23.99;44.42
23.01;44.9
23.99;50.06
28.32;54.92
30;57.09
33.96;62.93
39.34;61.22
40;59.97
40.1;58.22
40.1;59.23
41.69;58.82
40;58.52
39.1;57.95
35.44;57.57
40.44;57.81
44.69;57.71
47.25;57.46
47.51;60.16
46.44;61.98
43.1;58.17
39.55;56.3
50.05;57.15
47.7;55.45
44.99;53.05
40;48.33
37.1;45.81
37.1;45.91
41.22;51.09
51.01;57.97
52.39;60.42
50.94;58.02
49.96;57.19
46.6;55.12
46.29;54.52
46.11;54.66
43.03;51.96
42.68;50.76
42.1;49.86
41.41;49.29
41.59;49.53
45.26;53.5
49.51;57.77
50.05;57.9
42.68;51.04
40.44;48.46
48.64;45.27
42.25;40.86
40.94;39.34
37.7;39.3
37.64;39.44
38.7;40.42
43.61;46.03
50.28;51.6
53.34;54.75
52.91;53.04
51.54;51.66
51.23;50.48
51.42;50.51
51.04;50.83
50.08;49.1
49.54;46.52
49.54;45.9
50.84;45.33
51;45.7
51.23;47.56
52.08;52.09
53.4;55.65
52.08;51.51
49.54;46.01
42.25;42.08
41.94;39.71
40.36;39.15
40.7;38.44
41.25;38.04
40.93;39.39
41;45.46
40.1;51.59
42.01;52.67
42.5;50.53
44.54;49.72
46.36;48.57
47.51;49.23
48;47.05
45.68;46.74
40.6;45.82
37.99;45.15
37.49;45.41
37.47;47.1
38.6;50.13
42.21;53.09
48.15;56.71
51.88;54.12
49.24;46.8
50;43.08
48.13;40.72
45.03;39.82
42.73;39.97
42.5;41.05
42.73;42.84
48.56;48.1
48.1;55.19
50.05;58.75
51.05;58.02
51.05;56.92
51.05;56.6
52.1;56.67
51.65;57.37
50.9;56.49
51.05;55.86
51.05;55.4
51.05;55.04
50.05;54.73
50.05;56.24
50.1;58.32
51.11;60.47
50.9;58.38
46.08;56.85
50.42;58.74
48.27;57.33
45.68;56.42
43.95;55.7
43.16;54.79
43.4;54.37
46.89;54.91
49.06;56.71
50.07;58.07
52.89;56.03
52.9;55.56
53.69;55.15
54.28;54.55
54.87;54.75
54.69;54.23
53.85;50.93
53.8;51.1
53.12;49.95
52.2;50.71
50.74;54.75
51;56.8
52.89;59.72
51.1;57.77
46.53;56.63
49.19;60.45
43.4;59.37
39.1;56.94
38.49;55.15
38.35;54.59
38.49;54.05
42.66;55.03
48.46;55.07
49.59;55.14
51.75;53.53
52.52;52.38
53.15;51.64
53.69;48.93
53.69;48.76
53.19;47.72
53.15;44.62
52.69;43.76
52.46;44.2
51.59;46.08
51.59;49.92
53.69;59.1
55.19;59.57
53.59;58.27
52.4;54.9
56.15;50.07
50.25;48.53
49.92;47.87
49.97;48.64
50;48.65
50.25;50.08
57.93;54.05
61.24;59.12
60.93;60.47
60.86;58.75
59.35;57.94
57.94;57.98
58.03;58.09
58.25;58.07
57.93;57.49
56.15;56.91
55.96;56.61
55.45;56.64
58.5;56
64.03;56.75
66.06;59.3
64.46;60.7
62.75;58.51
58.03;55.5
60.43;54.7
55;51.2
50.99;47.52
50.03;47.43
49.75;47.51
49.75;47.6
50;52.73
53.89;57.85
57.97;59.36
61.61;58.83
62.69;57.9
62.61;58
61.84;57.94
61.61;57.97
60.53;56.78
49.59;55.47
45.11;54.84
47.65;54.52
60.51;54.12
56.26;54.95
52.54;57.72
47.3;59.33
44.54;57.79
41.69;55.27
68.71;58.75
58.25;57.41
55.91;54.02
55.15;53.15
55.15;53.79
56.71;58.03
68.63;60.49
77.2;61.13
77.2;63.44
78.2;61.78
78.2;61.06
77.53;61.07
77.24;60.97
77.26;60.86
76.4;58.71
77.24;57.64
77.11;56.92
78.9;56.43
81.01;56.51
81.89;55.73
81.81;59.95
76.54;61.43
74.69;60.96
69.99;58.27
52.19;59.76
50.84;58.82
49;57.01
46;54.73
45.3;54.05
45.65;54.54
49;57.45
52.19;60.97
53.69;64.51
54.15;62.53
53.23;60.61
51.54;59.78
51.23;59.39
50.69;59.14
45.3;54.4
40.29;48.92
39.74;48.48
39.31;47.94
39.69;48.25
40;46.7
50.69;57.56
53.96;61.04
53;59.8
49.54;55.87
52.44;62.09
51.69;61.31
50.7;60.57
50.69;61
49;59.54
49;59.4
48.85;59.16
43.4;54.59
40.49;53.01
46.16;55.91
46.2;56.16
46.18;55.9
45.83;55.54
45.69;56.02
40.69;51.85
38.74;50.13
36.1;47.94
35.72;46.6
36.9;47.83
38.74;49.7
45.9;54.35
51.53;59.98
50.27;59.43
46.18;54.37
50.84;59.8
43.4;53.01
39.24;50.13
37.74;49.31
35.99;47.76
36;47.53
38.74;50.24
40.46;51.03
40.49;52.6
46.2;55
46.2;54.49
45.3;54.97
44.01;53.03
45.3;54.07
44.01;52.66
40.49;48.57
36.58;45.1
35.72;44.51
36;46.03
39.24;48.68
44.91;53.36
50.9;58.25
46.7;54.5
46.07;53.78
46.95;56.44
38.59;49.15
35.51;46.39
33.99;45.89
33.1;45.35
32.62;44
32.62;43.09
32.12;42.75
33.32;45.27
37.84;49.81
40;49.57
40;49.8
40;49.69
40.49;50.39
40.49;50.58
39.6;49.86
38.9;49.34
39.24;48.87
38.9;48.71
40.49;49.81
50.69;57.66
53.12;59.72
52.2;58.44
51.04;56.94
48.69;56.32
40.69;49.55
40.49;49.39
40.69;49.59
43.9;52.66
48.69;56.72
50.69;59.52
53.18;61.21
53.12;63.45
53.96;62.88
52.15;60.53
51.43;60.23
51.04;59.85
51.43;60.34
51.04;60.28
49.91;58.7
48.69;57.03
47.89;56.3
43.64;53.24
40.9;50
49.12;56.9
51.04;58.78
48;55.99
41.28;49.36
40.69;47.16
39.31;46.78
36.54;43.19
36.19;42.79
35.89;43.48
35.94;44.77
40.49;48.3
49.54;55.72
50.2;58.76
51.04;58.19
50.37;57.86
49.12;57.68
48.69;57.01
47.89;56.49
46.18;54.96
40.69;48.19
40.49;47.92
40.49;47.62
40;47.68
40.49;48.32
46.18;53.4
49.54;57.12
40.49;49.66
37.95;46.05
36.89;43.44
33.44;41.75
31.2;38.6
30.25;37.79
30.83;38.42
31.81;39.55
38.9;47.1
46.88;53.62
49.54;57.34
48.02;55.16
43.64;50.92
40;48.33
40.04;48.32
40.49;49.06
37.09;46.22
36.73;45.18
36.44;44.74
36.89;44.93
38.92;46.75
41.19;48.68
45.69;52.87
48.67;55.65
41.1;49.2
37.09;45.31
36.89;44.67
35.11;43.3
32.44;39.22
31.89;39.54
32.88;40.12
35.05;41.76
42.03;48.56
48.41;53.93
52;58.7
48.69;55.45
45.6;52.36
42.57;50.86
40.49;48.86
38.6;48.18
35.98;44.99
35.44;43.7
35.19;43.24
36.89;44.62
39.94;47.52
45.01;52.91
46.61;55.56
47.19;54.92
45;52.98
41.17;49.17
40.15;46.73
37.09;43.96
35.25;41.48
35.37;42.04
35.89;42.54
37.09;43.96
43.27;49.32
51.04;56.55
55;61.69
52.76;59.29
50.25;57.15
47.89;55.46
45.22;53.47
42.81;51.52
39.08;48.23
38.58;47.02
38.4;46.98
39.19;47.68
44.06;51.61
48.79;55.86
50.84;58.05
52.15;59.33
51.23;58.91
48.79;56.06
49.79;56.71
45.74;53.14
39.6;47.85
38.6;46.83
38.4;46.07
38.05;45.83
39.91;47.33
39.31;47.51
39.98;48.35
49;55.44
51.04;57.01
50.84;57.57
50.12;56.91
50.84;57.63
49.54;56.93
47.69;55.06
40.9;48.67
40.98;47
46.38;52.96
49.79;56
51.54;57.62
54.86;61.14
54.46;60.88
52.15;58.36
51.04;58.64
49.79;57.62
49;56.95
48.79;56.84
48.79;57.01
48.79;56.9
49;57.02
48.79;57.11
48.79;57.64
49.79;58.21
49;55.69
49.54;56.21
48.79;55.7
49;56.07
48.38;55.6
41.07;48.02
39.29;46.41
39.29;46.66
39.83;46.88
47.75;54.36
51.54;57.76
55.69;62.19
54.46;60.73
51.53;57.11
51.53;59.01
49;56.57
47.5;55.51
44.99;53.05
44.99;53.01
49.54;57.24
52.15;59.58
55.1;62.73
57.8;64.02
58.22;64.51
58.22;64.52
57.55;64.59
57.06;63.98
56.07;63.49
54.86;62.34
54.21;60.7
53;59.43
53.96;60.13
52.96;59.14
54.69;61.21
56.55;63.19
58.8;65.52
55.8;62.57
54.86;61.15
54.54;59.52
51.51;56.37
49.54;54.76
47.36;52.39
45.47;50.55
49;53.9
51.23;56.16
55.58;60.56
57.78;64.07
59.58;65.52
57.25;63.48
56.11;62.92
55.58;62.5
54.54;61.63
51.04;57.97
45.03;51.78
41.72;48.14
41.22;47.93
40.72;47.36
43.6;50.36
49;55.86
53.25;60.19
51;58.06
41.97;48.88
43.69;49.72
39.6;45.63
38.46;44.44
38.01;44.46
38.01;44.32
38.46;44.89
42.8;48.99
52;57.32
55;61.46
55;61.43
54.43;60.88
52.5;59.8
52.5;59.74
51.88;59.6
49.54;56.89
49.01;55.74
49;55.35
47.54;53.98
44.86;51.75
45.96;52.91
49.54;56.96
53;60.15
50.63;58.56
43.19;52.31
38.46;45.2
37.01;43.14
36.5;42.63
36.5;42.86
36.5;42.7
37.06;43.31
41.31;48.35
51.53;57.65
55.34;62.35
55;61.88
52.22;59.35
49.75;57.48
47.3;54.62
45.99;54.13
42.55;50.35
41.51;48.68
41.51;48.9
41.51;48.41
45.04;51.32
48.83;55.06
49.54;56.48
52.5;59.81
50.09;57.54
44.5;52.08
39.81;46.13
36.9;43.49
35.3;41.16
34.79;40.92
34.51;40.75
35.3;41.58
41.31;46.99
50.95;56.74
53.89;60.61
53.07;59.11
52.7;59.06
52.52;59.38
53.77;60.63
54;61.01
53.34;60.02
53.6;59.65
53.34;59.04
53.34;59
52.87;58.25
51.04;56.89
51.54;57.9
53.94;60.13
51.53;58.44
49;55.65
47.84;52.82
47.69;52.82
46.84;52.17
47.69;53.36
46.84;52.22
46.84;52.52
46.69;52.35
47.84;53.4
49.54;55.5
51.18;56.57
51.75;57.34
51.35;57.28
51.04;57.14
50;56.47
46.84;53.7
40.65;47.81
38.67;45.93
38.14;45.11
38.64;45.95
38.67;46.35
41.28;48.48
48;54.65
45.6;52.87
40.65;47.81
35.37;43.98
32.32;41.94
24.06;35.63
18;32.73
15.7;29.67
15.04;27.88
13.9;26.4
12.89;25.04
14.98;29.37
15.61;29.28
12.12;25.24
10;22.12
10.29;21.92
7.09;17.83
5;16.7
2.3;14.77
2.3;14.65
5.01;16.18
8.7;19.74
15.67;26.11
21;32.27
36.22;45.16
36.31;43.98
35.81;43.23
51.22;45.13
48.41;39.89
50;37.82
47.46;39.62
42.34;42.05
45.18;42.99
54.09;45.93
66.21;46.25
69.7;48.05
72.6;47.54
73.03;47.68
72.6;46.27
72.54;48.31
71.51;49.48
71.1;49.21
70.51;45.95
69.7;44.74
73.87;45.69
75.15;47.82
76.1;50.59
73.69;56.99
71.68;63.03
66.76;63.2
69.2;59.84
35.11;59.04
31.01;58.65
21.1;58.27
12.4;57.16
8.86;56.05
8;57.19
8.86;57.5
8.86;57.8
10.1;59.71
20.1;60.44
30.01;59.2
30.01;59.02
30;58.97
31;59.15
30;58.44
22.1;57.75
23.9;57.1
31.53;57.54
49.48;57.18
60.07;57.57
57.91;59.23
53.94;62.02
51;59.59
48.89;57.05
38.32;55.5
30.5;49.24
23.99;46.32
16.29;45.59
15.53;45.2
12.4;46.11
14.49;52.52
20;56.26
23.49;61.48
28.01;60.33
35.2;58.67
38.68;58.43
35.2;57.9
31.6;57.94
29.6;58
24.99;56.97
23.49;56.84
27.06;56.95
33.69;57.07
37.95;57.53
39.96;58.49
40.19;60.34
39.12;58.27
31.67;55.88
37;53.8
31.71;48.01
30.26;46.69
29.87;43.71
30.26;43.67
31.41;44.71
37.1;49.43
44.2;55.68
48.1;59.69
45.5;58.06
42.19;57.48
40.99;57.8
41;57.91
40.99;57.83
38.6;56.76
37.1;55.82
37;55.47
36.5;56.79
36.4;56.56
37.1;57.67
42.85;58.05
47.03;60.62
42.19;59.4
37.41;56.76
45.4;50.81
41.19;46.92
38.14;44.12
36.89;43.54
36.45;42.87
36.47;42.79
41.06;46.96
50.73;55.47
52.07;58.4
52.15;58.67
52.07;59.24
51.04;58.38
49.54;56.89
43.4;51.68
38.17;47.3
36.89;45.22
36.45;44.95
37.67;45.51
40.33;48.17
42.09;49.99
41.19;49.14
50.2;57.39
47.53;55.06
41.19;48.62
41;44.16
39.21;43.84
38.2;42.32
38.6;43.19
38.6;41.29
40;41.66
47.01;42.03
51.29;42.81
51.37;43.98
51.08;43.6
50.12;43.94
51.04;44.72
52.04;45.39
52.15;46.64
51.8;49.81
51.04;46.01
50;44.38
48.17;44.87
46.65;53.97
47.38;56.64
48.78;61.44
51.8;63.87
51.01;63.5
45.3;62.54
46.31;60.89
42.38;58.11
41.09;56.47
41.75;56.19
42.38;56.41
45.77;56.12
49.39;56.18
50.01;54.61
50.9;52.57
52.1;53.71
52.1;53.14
51.94;54.39
50.9;51.76
50.1;53.9
51.22;51.5
48.83;47.45
48.21;46.94
48.8;46.26
48.21;46.26
48.91;47.14
50.07;51.11
53.1;58.06
53.1;57.48
50.1;55.32
51.61;54.83
50;46.3
52.5;44.65
52.21;44.38
49.98;44.44
46.93;45.55
45.4;49.63
44.6;55.77
43.16;58.36
45.74;58.08
45.53;57.9
46.96;58.72
48.65;59.01
50.1;58.97
51.5;58.64
47.3;57.3
43.3;57.09
41.85;57.02
41.85;56.27
41.55;56.9
42.05;59.14
46.08;62.79
45.7;61.14
42.15;58.41
52.35;57.07
50.44;55.73
50.44;53.25
49.99;52.71
49.35;53.02
50.12;54.85
51.56;56.9
53.19;57.37
53.19;60.92
53.29;60.24
53.19;59.64
53.19;60.08
53.19;60.02
53.19;59.6
53;58.43
52;56.55
51.5;54.05
51.46;53.91
50.34;52.69
50.34;55.48
52.35;58.32
52.6;61.12
46.65;60.04
43.44;58
60.15;56.39
57.93;51.73
53.27;47.16
53.17;46.92
53.22;47
55.47;47.43
60.08;54.89
64.95;55.85
64.95;59.88
65;59.68
60.52;59.31
59.8;58.8
60.15;57.69
60.52;54.71
58.34;49.92
54.13;48.64
52.45;47.93
52.43;48.31
55.03;51.24
60.15;54.94
62.07;56.91
59.7;60.2
54.5;59.42
50.19;54.35
44.06;46.63
38.18;43.06
31;42.41
25.81;41.92
23.86;40.22
25;41.95
25.23;43.69
29;48.7
32;51.37
36.7;53.62
37;51.52
38.9;50.8
41.73;47.47
39.7;46.56
36.66;45.59
33.96;44.61
35;44.17
41.82;45.07
60.43;46.86
61.49;48.53
59.85;54.07
60.63;60.59
59.69;58.94
47.41;55.24
71.35;45.22
68;43.84
62.75;43.56
59.88;43.25
59.94;42.81
61.38;43.39
71.4;44.81
77.1;48.98
80;54.87
80;57.07
80;55.07
79.3;52.86
78.44;54.55
78.48;52.86
78.48;49.23
77.9;46.57
78.46;45.05
83.91;45.2
88.89;47.73
90;49.14
90;55.88
84.89;60.46
79.8;59.31
76.69;59.04
49.24;54.45
40.69;46.73
39.69;46.26
38;45.09
37.87;45.05
38;45.21
38.13;45.25
37.87;45.35
38.95;47.27
43.98;50.69
48.99;54.99
47.64;53.89
42.69;49.36
42;49.28
39.69;47.6
37.87;45.13
37.47;44.65
37.47;43.91
37.68;45.54
40;47.5
48.99;56.28
53.46;61.06
53.25;60.04
51.93;58.69
48.62;55.11
42.01;48.79
40.69;47.86
40.69;48.03
40.69;48.29
42;49.43
43;49.99
39.69;47.41
39.69;48.61
39.69;48.52
40.69;48.71
42.69;50.57
45.01;52.86
48.34;56.35
48.99;57.12
43.29;50.6
40.51;48.51
40.65;48.3
39.97;48.06
42.94;50.24
48.69;54.73
54.04;60.18
54.93;60.65
51.57;57.41
50.69;55.99
45.03;50.59
43;48.81
40.6;46.71
40.14;46.03
41.46;47.48
46.6;52.2
50.69;56.65
51.44;58.22
51.64;58.24
51.19;57.79
50.71;58.29
50.94;58.65
50.94;58.9
50.69;58.52
50.45;56.85
50.45;56.77
50.54;56.85
50.45;56.87
50.69;57.17
51.57;57.88
55.03;61.64
52.87;59.92
50.8;57.53
52.69;57.32
50.53;55.05
48.22;52.83
45;49.77
44.69;49.18
48.22;52.57
52.19;56.32
53.69;58.03
54.53;60.36
55;60.68
54.53;60.35
53.93;60.42
54.04;60.52
53.95;60.6
52.69;59.25
52.15;57.89
52.19;57.67
52.4;58.05
52.1;57.95
52.19;57.9
53.93;59.84
55.44;61.54
52.69;59.32
50.99;57.16
50.54;55.11
44.69;49.46
42.01;46.8
41.69;47.08
41.69;47.13
41.69;47.07
45.69;51.07
50.38;55.4
52.19;58.48
53.69;59.74
52.52;58.9
51.69;58.67
52.15;59.08
51.5;58.65
49;56.35
47.62;54.39
45.53;51.77
45.93;52.38
44.91;51.43
45.53;52.26
50.19;56.91
53.3;59.82
49.01;55.78
45.82;52.41
49.33;53.91
48;52.7
47.05;51.78
47;51.8
44.44;49.62
43.02;48.36
46.4;51.69
50.33;55.3
51.33;57.76
50.34;56.57
48.3;54.88
45.53;52.84
44.62;52.16
39.69;47.84
37.49;45.88
36.59;44.3
36.17;43.51
36.09;43.97
37.43;45
37.87;44.95
38.69;46.25
45.53;52.08
44.01;53.26
40.6;47.67
40.02;46.57
39.69;46.28
39.58;46.13
39.63;46.32
39.69;46.36
40.6;46.99
46.6;52.35
48.33;54.29
50.54;57.01
50.34;56.55
49.33;55.6
48.5;55.67
49.48;56.5
49.26;56.51
46.6;54.16
45.95;53.25
45.95;52.98
45.95;52.99
45.97;52.85
47;53.92
50.34;57.24
52.52;59.44
50.59;57.83
50.33;57.37
49.33;54.79
46.5;51.83
43.66;49.6
43.66;50.52
43.66;50.07
42.95;49.39
42.95;49.26
43.56;49.86
44.47;51.77
48.33;54.6
49.99;55.87
49.33;55.69
49.63;55.92
50.02;56.56
49.63;56.52
45.88;52.28
44.06;50.58
43.84;50.06
44.38;50.94
45.1;51.59
46.01;52.19
49.63;56.13
45.1;51.86
40.5;47.58
39.19;46.83
37.44;45.49
36.1;43.79
35.75;44.62
34.98;43.34
34.49;43.01
34.21;42.51
32;40.76
35.5;44.61
37.45;47.3
39.69;48.53
40.69;48.21
40.69;48.03
42.7;50
43.01;50.55
39.9;48.02
39.19;47.59
39.9;47.83
39.7;47.42
41.3;48.96
47.69;54.37
52.33;58.98
52.69;59.09
49.9;56.25
44.65;50.88
40.19;46.25
39.36;46.4
39.22;45.92
39.36;45.82
40.6;47.17
48.82;54.75
51.21;56.74
54.04;60.91
54.93;61.35
54.93;61.54
54.04;61.17
54.1;61.14
53.66;60.77
52.46;59.85
51.66;58.36
51.04;57.41
50.3;56.82
48.25;55.14
45.98;52.93
50.03;56.7
51.57;58.56
50.03;57.19
46.11;53.13
46.56;52.84
43.62;49.83
40.2;46.73
40.19;46.67
40.14;46.93
40.19;47
44.02;50.23
45.08;51.39
50.12;57.26
50.21;57
50;56.76
48.07;55.52
48.38;55.89
48.11;55.76
47.39;55.25
46.25;53.27
46.84;53.27
46.84;53.46
45.76;53.09
47.3;54.35
50.21;57.04
51.9;58.91
50;56.93
45.11;51.99
43.55;49.83
40.14;46.69
39.2;45.91
39.19;45.69
39.2;45.63
40.19;46.57
43.64;50.25
45.98;52.24
50.17;57.25
50.5;57.18
50.5;57.31
50.52;57.97
50.54;58.05
50.5;58.28
50.38;57.99
50.5;57.42
50.54;57.2
51.01;57.62
51.26;57.92
52.1;58.53
52.54;59.02
53.65;59.89
52.21;58.86
52.01;58.17
52.19;57.05
50.49;55.86
47.57;53.11
47.66;52.66
49.06;53.85
50.59;55.36
53.79;58.5
54.04;58.81
54.89;60.71
54.93;60.6
54.69;60.7
54.5;61.36
54.69;61.29
54.5;61.8
54.04;61.45
54.04;60.73
54.04;60.15
54.04;60.32
52.7;59.22
53.02;59.36
53.66;59.81
55.89;62.32
54.89;61.33
53.65;59.49
54.93;59.44
53.25;58.14
51.53;56.25
50.54;55.39
49.39;54.5
50.86;55.92
54.04;58.94
54;58.7
55.23;61.46
55.39;61.55
54.9;61.24
54.04;61.32
54.53;61.89
54.04;61.57
51.65;59.12
50.34;57.1
50.15;56.64
50.15;56.53
50.15;56.61
50.54;57.31
51.47;58.18
54;60.58
52.71;59.62
52.53;58.89
54.9;59.43
54.04;59.23
53.25;58.5
52.79;58.37
52.02;57.9
51.57;57.33
50.31;56.2
47.91;53.83
47.9;54
51.04;56.86
50.5;56.19
47.62;54.27
44.59;51.47
42.74;49.98
41.32;49.02
40.6;47.6
38.58;46.17
39.6;46.86
41;48.62
41.98;49.7
46;53.34
51.94;58.86
51.83;59.46
50.38;57.25
50.54;55.6
45.27;51.09
42.41;48.8
42.36;49.27
42.16;49.05
42.16;49.14
42.1;49.41
41.39;48.9
42.16;49.87
45.27;52.65
47.9;54.33
45;52.31
42.41;49.94
42.16;50.04
42.16;49.73
39.21;46.38
38.1;45.62
38.58;45.97
39.21;47.06
42.39;49.45
50.54;57.11
55.68;61.83
56.9;62.91
55.68;61.47
52.17;57.38
49.6;54.63
46.95;52.42
45.4;50.82
45.27;51.12
48.07;52.98
52.06;56.76
52.71;57.35
54.09;59.83
55.1;60.91
55.39;61.04
55.3;62.08
55.69;62.17
55.01;61.97
54.09;61.06
53.73;59.82
53;58.8
52.71;58.71
52.16;58.38
52.23;58.35
53.9;59.68
54.93;60.73
54.04;60.15
53.01;59.26
54.09;58.46
51.66;56.35
50.54;55.25
49.6;54.17
49.51;54.36
50.3;54.53
52.73;57.3
54.53;58.9
54.93;60.74
55.02;61.05
54.09;59.95
54.1;60.67
55.02;61.81
55.73;62.37
54.93;61.9
54.48;60.63
54.09;60
53.7;59.49
52.04;58.27
52.01;58.06
52.53;58.79
54.09;60.38
52.07;58.36
52.01;58.14
54.04;58.57
51.57;56.1
49.46;54.26
48.34;52.9
47.91;52.37
50;54.59
54.12;58.61
54.93;59.79
55.39;61.45
55;60.73
54.48;60.38
54.48;61.09
55;61.6
55.31;62.03
54.93;61.63
54.93;60.92
54.5;60.04
54.53;60.13
54.48;60.24
54.48;60.27
55.02;60.7
56.3;62.69
54.8;61.01
54.45;60.44
59.58;60.46
53.98;58.66
52.11;56.6
48.14;55.06
46.74;55.55
48.41;56.16
53.29;58.87
60.15;59.94
63.2;61.51
66.21;61.63
70.55;62.07
71;62.84
71.51;63.77
70.99;64.07
68.53;63.23
65.62;62.02
66.21;61.42
70.55;61.46
73.87;60.82
74.69;60.87
75.1;61.48
75.1;62.23
73.87;61.17
71.69;57.75
43.31;58.34
37.01;55.77
33.84;54.61
31;54.25
30.4;54.59
33.76;55.31
40.01;58.33
50.24;58.93
60.1;61.58
60.71;62.9
60.51;62.19
58.28;62.6
52.58;62.76
50.24;61.87
49.73;60.68
48.89;57.49
48.5;56.32
49.73;55.79
58.19;56.19
62.25;56.65
64.69;56.91
60.69;57.65
56.98;56.72
50.24;54.67
31.33;55.59
29.04;55.79
27.99;55.42
25.35;54.15
27.3;53.23
29.07;52.6
34.98;50.39
42.4;49.8
44.28;53.04
47.03;55.8
46.58;57.21
46.36;57.88
46.86;58.74
46.7;60.12
45.1;60.07
43.2;56.34
42.91;52.78
46.15;50.39
49.59;50.93
55.1;50.98
55.58;52.53
54.01;55.84
48.87;55.67
46.1;52.14
33.81;50.54
30.59;49.27
30.26;48.14
29.27;48.39
29.07;48.58
30.34;48.02
37;48.2
44.22;47.43
45.5;49.98
42.71;50.9
40.97;52.73
39.1;53.57
39.68;54.37
37.38;55.16
36.56;53.14
36.47;48.17
36.47;45.82
36.45;44.96
38.05;45.72
40.99;46.95
44.34;50.44
48.52;55.88
45.34;58.86
37.89;56.21
37.68;48.24
36.45;45.92
35.46;46.05
35.46;46.08
34.73;46.03
35.33;47.36
35.83;53.91
36.4;57.8
36.47;58.14
36.67;58.3
36.68;57.74
36.88;58.71
37.68;59.68
38.6;60.16
41.5;60.09
37.73;58.36
37.56;56.72
